Year,Utility_Number,Utility_Name_x,State,Residential_Customer_Count,Commercial_Customer_Count,Industrial_Customer_Count,Transportation_Customer_Count,Total_Customer_ Count,Utility_Name_y,county
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Napa
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Nevada
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Placer
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Plumas
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Sacramento
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Benito
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Bernardino
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Diego
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Francisco
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Joaquin
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Luis Obispo
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,San Mateo
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Santa Barbara
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Santa Clara
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Santa Cruz
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Shasta
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Sierra
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Siskiyou
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Solano
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Sonoma
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Stanislaus
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Sutter
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Tehama
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Trinity
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Tulare
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Tuolumne
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Yolo
2018,14328,Pacific Gas & Electric Co.,CA,"1,389,746","234,402",566,1,"1,624,715",Pacific Gas & Electric Co.,Yuba
2018,14354,PacifiCorp,CA,"35,776","7,459","1,935",0,"45,170",PacifiCorp,Del Norte
2018,14354,PacifiCorp,CA,"35,776","7,459","1,935",0,"45,170",PacifiCorp,Modoc
2018,14354,PacifiCorp,CA,"35,776","7,459","1,935",0,"45,170",PacifiCorp,Shasta
2018,14354,PacifiCorp,CA,"35,776","7,459","1,935",0,"45,170",PacifiCorp,Siskiyou
2018,14401,City of Palo Alto - (CA),CA,"25,461","3,911",76,.,"29,448",City of Palo Alto - (CA),Santa Clara
2018,14534,City of Pasadena - (CA),CA,"56,092","8,481",.,1,"64,574",City of Pasadena - (CA),Los Angeles
2018,15308,Plumas-Sierra Rural Elec Coop,CA,"6,701",755,115,.,"7,571",Plumas-Sierra Rural Elec Coop,Lassen
2018,15308,Plumas-Sierra Rural Elec Coop,CA,"6,701",755,115,.,"7,571",Plumas-Sierra Rural Elec Coop,Plumas
2018,15308,Plumas-Sierra Rural Elec Coop,CA,"6,701",755,115,.,"7,571",Plumas-Sierra Rural Elec Coop,Sierra
2018,15783,City of Redding - (CA),CA,"37,786","5,853",328,0,"43,967",City of Redding - (CA),Shasta
2018,16088,City of Riverside - (CA),CA,"97,588","11,179",851,0,"109,618",City of Riverside - (CA),Riverside
2018,16295,City of Roseville - (CA),CA,"53,374","6,811",30,.,"60,215",City of Roseville - (CA),Placer
2018,16534,Sacramento Municipal Util Dist,CA,"557,352","67,909","2,583",1,"627,845",Sacramento Municipal Util Dist,Placer
2018,16534,Sacramento Municipal Util Dist,CA,"557,352","67,909","2,583",1,"627,845",Sacramento Municipal Util Dist,Sacramento
2018,16609,San Diego Gas & Electric Co,CA,"1,290,690","153,138",435,4,"1,444,267",San Diego Gas & Electric Co,Orange
2018,16609,San Diego Gas & Electric Co,CA,"1,290,690","153,138",435,4,"1,444,267",San Diego Gas & Electric Co,San Diego
2018,16609,San Diego Gas & Electric Co,CA,"4,437","4,263",212,0,"8,912",San Diego Gas & Electric Co,Orange
2018,16609,San Diego Gas & Electric Co,CA,"4,437","4,263",212,0,"8,912",San Diego Gas & Electric Co,San Diego
2018,16655,City of Santa Clara - (CA),CA,"47,167","6,382","1,684",1,"55,234",City of Santa Clara - (CA),Santa Clara
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Fresno
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Imperial
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Inyo
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Kern
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Kings
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Los Angeles
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Madera
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Mono
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Orange
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Riverside
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,San Bernardino
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,San Diego
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Santa Barbara
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Tulare
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Tuolumne
2018,17609,Southern California Edison Co,CA,"4,357,724","568,718","29,850",.,"4,956,292",Southern California Edison Co,Ventura
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Fresno
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Imperial
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Inyo
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Kern
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Kings
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Los Angeles
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Madera
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Mono
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Orange
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Riverside
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,San Bernardino
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,San Diego
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Santa Barbara
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Tulare
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Tuolumne
2018,17609,Southern California Edison Co,CA,"105,797","48,476","1,273",.,"155,546",Southern California Edison Co,Ventura
2018,17612,Bear Valley Electric Service,CA,"22,791","1,503",7,0,"24,301",Bear Valley Electric Service,San Bernardino
2018,17896,City of Shasta Lake - (CA),CA,"4,194",330,13,.,"4,537",City of Shasta Lake - (CA),Shasta
2018,18260,Surprise Valley Electrification,CA,"2,835",923,927,0,"4,685",Surprise Valley Electrification,Lassen
2018,18260,Surprise Valley Electrification,CA,"2,835",923,927,0,"4,685",Surprise Valley Electrification,Modoc
2018,19229,Truckee Donner P U D,CA,"12,332","1,555",.,.,"13,887",Truckee Donner P U D,Nevada
2018,19229,Truckee Donner P U D,CA,"12,332","1,555",.,.,"13,887",Truckee Donner P U D,Placer
2018,19281,Turlock Irrigation District,CA,"73,730","24,362","4,858",.,"102,950",Turlock Irrigation District,Merced
2018,19281,Turlock Irrigation District,CA,"73,730","24,362","4,858",.,"102,950",Turlock Irrigation District,Stanislaus
2018,19281,Turlock Irrigation District,CA,"73,730","24,362","4,858",.,"102,950",Turlock Irrigation District,Tuolumne
2018,19397,City of Ukiah - (CA),CA,"6,511","1,537",53,.,"8,101",City of Ukiah - (CA),Mendocino
2018,19798,City of Vernon,CA,72,"1,314",528,.,"1,914",City of Vernon,Los Angeles
2018,19840,"Valley Electric Assn, Inc",CA,12,2,30,0,44,"Valley Electric Assn, Inc",Inyo
2018,19840,"Valley Electric Assn, Inc",CA,12,2,30,0,44,"Valley Electric Assn, Inc",Mono
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Alameda
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Butte
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Calaveras
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Colusa
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Contra Costa
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Fresno
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Glenn
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Imperial
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Lassen
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Madera
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Merced
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Modoc
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Placer
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Riverside
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Sacramento
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,San Bernardino
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,San Joaquin
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Santa Clara
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Shasta
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Siskiyou
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Sutter
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Tehama
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Trinity
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Tuolumne
2018,27000,WAPA-- Western Area Power Administration,CA,0,33,46,1,80,WAPA-- Western Area Power Administration,Yuba
2018,55787,City of Moreno Valley - (CA),CA,"5,897",744,5,0,"6,646",City of Moreno Valley - (CA),Riverside
2018,55962,City of Victorville - (CA),CA,.,.,68,.,68,City of Victorville - (CA),San Bernardino
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Alpine
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,El Dorado
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Mono
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Nevada
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Placer
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Plumas
2018,57483,Liberty Utilities,CA,"42,882","5,695",0,.,"48,577",Liberty Utilities,Sierra
2018,58123,Aha Macav Power Service,CA,80,18,19,.,117,Aha Macav Power Service,San Bernardino
2018,58126,Pittsburg Power Company,CA,370,220,.,.,590,Pittsburg Power Company,Solano
2018,60502,Port of Stockton - (CA),CA,.,127,.,.,127,Port of Stockton - (CA),San Joaquin
2018,60715,Port of Oakland,CA,0,116,20,0,136,Port of Oakland,Alameda
2018,62107,City of Industry,CA,16,84,0,0,100,City of Industry,Los Angeles
2017,207,City of Alameda,CA,"30,811","4,307",.,.,"35,118",City of Alameda,Alameda
2017,590,City of Anaheim - (CA),CA,"111,347","15,086",304,.,"126,737",City of Anaheim - (CA),Orange
2017,694,Anza Electric Coop Inc,CA,"4,338",333,0,.,"4,671",Anza Electric Coop Inc,Riverside
2017,1050,City of Azusa,CA,"14,667","1,854",34,.,"16,555",City of Azusa,Los Angeles
2017,1192,City of Banning - (CA),CA,"10,985","1,132",12,.,"12,129",City of Banning - (CA),Riverside
2017,2507,City of Burbank Water and Power,CA,"46,215","7,057",.,.,"53,272",City of Burbank Water and Power,Los Angeles
2017,4003,City of Colton - (CA),CA,"16,661","2,801",86,.,"19,548",City of Colton - (CA),San Bernardino
2017,4390,City of Corona - (CA),CA,986,489,9,0,"1,484",City of Corona - (CA),Riverside
2017,4390,City of Corona - (CA),CA,0,960,7,0,967,City of Corona - (CA),Riverside
2017,7294,City of Glendale - (CA),CA,"74,783","13,175",24,.,"87,982",City of Glendale - (CA),Los Angeles
2017,8348,City of Healdsburg - (CA),CA,"4,823","1,020",52,.,"5,895",City of Healdsburg - (CA),Sonoma
2017,9216,Imperial Irrigation District,CA,"132,632","20,999",834,.,"154,465",Imperial Irrigation District,Imperial
2017,9216,Imperial Irrigation District,CA,"132,632","20,999",834,.,"154,465",Imperial Irrigation District,Riverside
2017,9216,Imperial Irrigation District,CA,"132,632","20,999",834,.,"154,465",Imperial Irrigation District,San Diego
2017,10325,Kings River Conservation Dist,CA,.,1,.,.,1,Kings River Conservation Dist,Fresno
2017,10724,Lassen Municipal Utility District,CA,"9,032","2,856",125,.,"12,013",Lassen Municipal Utility District,Lassen
2017,11124,City of Lodi - (CA),CA,"21,940","2,124",29,.,"24,093",City of Lodi - (CA),San Joaquin
2017,11148,City of Lompoc - (CA),CA,"13,165","1,725",27,.,"14,917",City of Lompoc - (CA),Santa Barbara
2017,11208,Los Angeles Department of Water & Power,CA,"1,329,968","87,727","9,168",2,"1,426,865",Los Angeles Department of Water & Power,Inyo
2017,11208,Los Angeles Department of Water & Power,CA,"1,329,968","87,727","9,168",2,"1,426,865",Los Angeles Department of Water & Power,Los Angeles
2017,12312,Merced Irrigation District,CA,"7,418","1,423",93,0,"8,934",Merced Irrigation District,Merced
2017,12745,Modesto Irrigation District,CA,"97,935","24,643",156,0,"122,734",Modesto Irrigation District,San Joaquin
2017,12745,Modesto Irrigation District,CA,"97,935","24,643",156,0,"122,734",Modesto Irrigation District,Stanislaus
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Alameda
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Alpine
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Amador
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Butte
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Calaveras
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Colusa
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Contra Costa
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,El Dorado
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Fresno
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Glenn
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Humboldt
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Kern
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Kings
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Lake
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Lassen
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Madera
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Marin
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Mariposa
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Mendocino
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Merced
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Modoc
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Monterey
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Napa
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Nevada
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Placer
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Plumas
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Sacramento
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Benito
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Bernardino
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Diego
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Francisco
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Joaquin
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Luis Obispo
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,San Mateo
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Santa Barbara
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Santa Clara
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Santa Cruz
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Shasta
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Sierra
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Siskiyou
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Solano
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Sonoma
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Stanislaus
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Sutter
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Tehama
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Trinity
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Tulare
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Tuolumne
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Yolo
2017,14328,Pacific Gas & Electric Co.,CA,"3,998,187","457,098","90,987",.,"4,546,272",Pacific Gas & Electric Co.,Yuba
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Alameda
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Alpine
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Amador
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Butte
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Calaveras
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Colusa
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Contra Costa
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,El Dorado
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Fresno
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Glenn
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Humboldt
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Kern
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Kings
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Lake
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Lassen
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Madera
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Marin
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Mariposa
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Mendocino
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Merced
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Modoc
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Monterey
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Napa
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Nevada
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Placer
2017,14328,Pacific Gas & Electric Co.,CA,"810,567","122,626",428,1,"933,622",Pacific Gas & Electric Co.,Plumas
